max_depth;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
list_min_samples_split;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
list_min_samples_leaf;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000;1;1;1;1;1;1;10;10;10;10;10;10;200;200;200;200;200;200;2000;2000;2000;2000;2000;2000
validation method;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation
classifier;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform
fit time MEAN;0,0;0,0;0,0;0,007996463775634765;0,0008050441741943359;0,0011950492858886718;0,0;0,0;0,0;0,010203409194946288;0,0015918731689453125;0,0015895366668701172;0,015625;0,0;0,0;0,007798624038696289;0,0012049198150634766;0,0021983623504638673;0,0;0,0;0,0;0,009601926803588868;0,0012005329132080077;0,0018017292022705078;0,0;0,015625;0,0;0,01219038963317871;0,0021940231323242187;0,0017991065979003906;0,0;0,0;0,0;0,006816959381103516;0,0020022869110107424;0,0018146991729736327;0,0;0,0;0,0;0,011800861358642578;0,0018310070037841797;0,0019999027252197267;0,0;0,0;0,0;0,00914778709411621;0,0014003753662109376;0,001803445816040039;0,0;0,0;0,0;0,0133880615234375;0,0013866424560546875;0,0021968364715576174;0,0;0,0;0,0;0,007203578948974609;0,0014000892639160155;0,001600360870361328;0,015625;0,0;0,0;0,012995719909667969;0,001800203323364258;0,0016077518463134765;0,0;0,0;0,0;0,012199687957763671;0,00240473747253418;0,0015904903411865234;0,0;0,0;0,0;0,007407236099243164;0,0015974998474121093;0,002397441864013672;0,0;0,0;0,0;0,012999391555786133;0,001924276351928711;0,0013969898223876952;0,0;0,0;0,0;0,009201478958129884;0,0025934219360351563;0,0013970375061035157;0,0;0,0;0,0;0,011798572540283204;0,0013990402221679688;0,0018018245697021484;0,015625;0,0;0,0;0,02140054702758789;0,002400064468383789;0,0021944522857666017;0,015625;0,0;0,0;0,021993494033813475;0,002000761032104492;0,001401376724243164;0,0;0,0;0,0;0,013396120071411133;0,002004098892211914;0,000993061065673828;0,0;0,0;0,0;0,009998083114624023;0,001797962188720703;0,001802825927734375;0,03125;0,0;0,0;0,017791175842285158;0,0017993450164794922;0,000794219970703125;0,015625;0,0;0,0;0,023203372955322266;0,0014003753662109376;0,0018013954162597657;0,015625;0,0;0,0;0,02119555473327637;0,0012006282806396485;0,0012020587921142579;0,0;0,0;0,0;0,009194898605346679;0,0016071796417236328;0,0017986774444580078;0,015625;0,0;0,0;0,016800355911254884;0,0011929035186767577;0,0015997886657714844;0,015625;0,0;0,0;0,018798303604125977;0,0013926029205322266;0,0017933368682861329;0,0;0,0;0,0;0,018407583236694336;0,0022031307220458985;0,0015964508056640625;0,0;0,0;0,0;0,012008857727050782;0,0017953872680664062;0,0017913341522216796;0,015625;0,0;0,015625;0,01840367317199707;0,0019980430603027343;0,0014004230499267579;0,015625;0,0;0,0;0,01598186492919922;0,001807403564453125;0,0014064788818359375;0,0;0,0;0,0;0,013000202178955079;0,0012162208557128906;0,0017899036407470702;0,0;0,0;0,0;0,014605188369750976;0,002399587631225586;0,001995420455932617;0,0;0,0;0,0;0,02559671401977539;0,002592134475708008;0,0019933700561523436;0,03125;0,0;0,0;0,027002334594726562;0,0020027637481689455;0,0018247604370117188;0,0;0,0;0,0;0,01799640655517578;0,0014007091522216797;0,0015596866607666016;0,0;0,0;0,0;0,008604145050048828;0,0011998653411865235;0,00220794677734375;0,015625;0,0;0,0;0,019806480407714842;0,002206850051879883;0,0014129161834716796;0,03125;0,0;0,0;0,019996452331542968;0,001800870895385742;0,0012009143829345703;0,0;0,0;0,0;0,019205093383789062;0,0013991832733154298;0,0015906333923339845;0,0;0,015625;0,0;0,010591506958007812;0,0012005805969238282;0,0014002323150634766;0,03125;0,0;0,0;0,024244022369384766;0,0015930652618408204;0,0017994403839111327;0,015625;0,015625;0,0;0,01738572120666504;0,002519655227661133;0,0014004230499267579;0,015625;0,0;0,0;0,02099909782409668;0,0020092010498046877;0,001000690460205078;0,015625;0,0;0,0;0,012799263000488281;0,0019971370697021485;0,0026068687438964844;0,015625;0,015625;0,0;0,021396493911743163;0,0026031970977783204;0,001998424530029297;0,015625;0,0;0,0;0,013594341278076173;0,0009988307952880859;0,0015385150909423828;0,015625;0,0;0,0;0,019794464111328125;0,0018000125885009766;0,0013823986053466796;0,015625;0,0;0,015625;0,007390785217285156;0,0014010429382324218;0,0017998695373535156;0,015625;0,0;0,015625;0,021977806091308595;0,0023832798004150392;0,0030115604400634765;0,015625;0,0;0,0;0,02560873031616211;0,001002025604248047;0,0016011238098144532;0,015625;0,0;0,0;0,023995018005371092;0,001199960708618164;0,003089284896850586;0,0;0,0;0,0;0,01399683952331543;0,00140228271484375;0,002795886993408203;0,015625;0,0;0,0;0,015793514251708985;0,002000856399536133;0,0018056869506835938;0,015625;0,0;0,0;0,01879086494445801;0,0010036945343017579;0,00219573974609375;0,0;0,0;0,0;0,014198112487792968;0,002208089828491211;0,002201223373413086;0,015625;0,0;0,0;0,011398410797119141;0,002197074890136719;0,002001237869262695;0,015625;0,0;0,0;0,018781709671020507;0,0015994548797607423;0,0010000228881835937;0,015625;0,0;0,0;0,0215817928314209;0,0021265029907226564;0,0019979953765869142;0,0;0,0;0,0;0,015614986419677734;0,0011919021606445312;0,0016006946563720704;0,0;0,0;0,0;0,008800697326660157;0,0021999359130859377;0,0011924266815185546;0,0;0,0;0,0;0,023389482498168947;0,0029994487762451173;0,0017951011657714843;0,0;0,0;0,0;0,02459707260131836;0,0018153190612792969;0,0022157669067382813;0,015625;0,0;0,0;0,01662921905517578;0,002003383636474609;0,001003122329711914;0,0;0,0;0,0;0,009597969055175782;0,0018059730529785157;0,002206707000732422
fit time SD;0,0;0,0;0,0;0,0008971375866109475;0,0004027662745092943;0,0003881105493983531;0,0;0,0;0,0;0,0017244207451108467;0,0004806994753287816;0,0008080161189689564;0,0;0,0;0,0;0,0011655994159256887;0,0004032330059415319;0,0004000258680985239;0,0;0,0;0,0;0,0015030276770817066;0,00039767080057424766;0,0007507878206522314;0,0;0,0;0,0;0,0009823816144999054;0,00039793415343657547;0,0011766234329879147;0,0;0,0;0,0;0,0011466262878081666;5,473043760366931e-06;0,0007785435598793546;0,0;0,0;0,0;0,0015936996469459814;0,00042404789335060783;0,0006309813239295723;0,0;0,0;0,0;0,00143719481723741;0,0004981527308399001;0,00041376032605216866;0,0;0,0;0,0;0,0013642184894595377;0,0004946117630569171;0,000772871802131071;0,0;0,0;0,0;0,0011664279901819963;0,0004925031834383916;0,0007979780814383982;0,0;0,0;0,0;0,0014172824550675376;0,000400615543692039;0,0004877944052183324;0,0;0,0;0,0;0,0011696142145394331;0,0005003018638985912;0,0005024826396986296;0,0;0,0;0,0;0,0014966117684338035;0,0004885089192620402;0,0004908383132550102;0,0;0,0;0,0;0,0006430705116821784;0,0005151805679644083;0,0007994705120610966;0,0;0,0;0,0;0,0009799738946875565;0,0004864715403369367;0,00048472340882262403;0,0;0,0;0,0;0,0011713990343707574;0,00048525042365020477;0,0003820640761803426;0,0;0,0;0,0;0,0031398795431945123;0,0008022191435224535;0,00038309197595458826;0,0;0,0;0,0;0,002366578603178383;4,694848676737826e-06;0,000490421729553084;0,0;0,0;0,0;0,0014913319822897667;0,0006365265522175426;1,563880494966793e-05;0,0;0,0;0,0;0,0010989737064586716;0,000397964058612872;0,0003964934833494404;0,0;0,0;0,0;0,002480948434366334;0,0007492942240397139;0,0003974435110611913;0,0;0,0;0,0;0,002717152446922718;0,0004909348188604886;0,0004018237896604997;0,0;0,0;0,0;0,003550084578919343;0,00039486569231859497;0,0004023560134958919;0,0;0,0;0,0;0,0018435143846665949;0,0005136506600818371;0,0007512456822860414;0,0;0,0;0,0;0,002400556249575614;0,00040377630723765134;0,0004919424066981019;0,0;0,0;0,0;0,0014677680431358924;0,0007997911773317918;0,0004003744507803171;0,0;0,0;0,0;0,0026530727343173563;0,0004013346221836924;0,0008010529755238889;0,0;0,0;0,0;0,0022832425189390315;0,0004020625374945633;0,0004163139750103971;0,0;0,0;0,0;0,0028675325074055814;1,3832058882843944e-05;0,0004883060085829469;0,0;0,0;0,0;0,002621915758935353;0,000761357595754878;0,0004905171582727949;0,0;0,0;0,0;0,0034016161347829566;0,0004069866292814815;0,0007425423087694901;0,0;0,0;0,0;0,0015010845449096495;0,0008029046683130189;0,00064135685454154;0,0;0,0;0,0;0,003930000107052207;0,0008049787381115874;0,0006174573622863126;0,0;0,0;0,0;0,0022961022487009617;2,64235773530109e-05;0,0004178967393056045;0,0;0,0;0,0;0,0009035524966174672;0,000506483828251932;0,00046444358765040635;0,0;0,0;0,0;0,0021535745714863297;0,0004007219472102311;0,0007577849460470651;0,0;0,0;0,0;0,0027012526728505877;0,0007506859724282657;0,0004795351566692936;0,0;0,0;0,0;0,0014106771748007376;0,0003958592152568142;0,0004012462996044586;0,0;0,0;0,0;0,0009905892638364755;0,00048305857870352165;0,0004977414055808211;0,0;0,0;0,0;0,0018606162816653636;0,0003995488972355658;0,0004932921309414438;0,0;0,0;0,0;0,0038999690743205333;0,0004955397282475796;0,00040071797531992875;0,0;0,0;0,0;0,002145772515396346;0,00045057209289973597;0,0004898288999009148;0,0;0,0;0,0;0,0017896334230012223;0,0008891355728279045;0,0006323396399692857;0,0;0,0;0,0;0,0011594429884093963;2,5478726141841435e-05;0,0004925352314891276;0,0;0,0;0,0;0,003937319496351811;0,00135776061820442;0,000639922483806535;0,0;0,0;0,0;0,0033887298341167453;0,0006326385417510176;0,0006862677422445265;0,0;0,0;0,0;0,0016057582103073211;0,0003990287020123345;0,0004701911644117395;0,0;0,0;0,0;0,001499988766941673;0,0004910767983802151;0,0011760085427478576;0,0;0,0;0,0;0,004008096097431264;0,0008160799505736884;0,0006312121070694063;0,0;0,0;0,0;0,0036084243692080394;1,0986311568141752e-05;0,0004889688177095604;0,0;0,0;0,0;0,0021781338151114753;0,00040063019784368216;0,0006566353536613788;0,0;0,0;0,0;0,0023698286409633033;0,00048548319076607756;0,000753016575114748;0,0;0,0;0,0;0,002788637323738706;8,637731059713666e-06;0,0007641091410406673;0,0;0,0;0,0;0,002791631695571354;4,50200948788535e-06;0,000750593952482196;0,0;0,0;0,0;0,0023142515311740234;0,0004175513711247023;0,0007491223239129828;0,0;0,0;0,0;0,0013647756603057714;0,0011705173813811609;1,6817824170529734e-05;0,0;0,0;0,0;0,0023960326804873047;0,000803794153311947;2,4871800574775116e-05;0,0;0,0;0,0;0,001956800908796258;0,0008403589195236195;0,000632651243008527;0,0;0,0;0,0;0,001529182828319037;0,0007300437532069673;0,0004908358766308326;0,0;0,0;0,0;0,0011636832076139195;0,0007488370183671153;0,00040330605518318764;0,0;0,0;0,0;0,002937384694419238;0,0009005884889103048;0,0003991672576569677;0,0;0,0;0,0;0,0031374639867581718;0,00036712553386062833;0,0007662159717744887;0,0;0,0;0,0;0,0014775942303774724;5,332054423711534e-06;7,588455511021525e-06;0,0;0,0;0,0;0,0010158435947786922;0,00040318727295202;0,00039900807977160047
