k;1;1;1;1;3;3;3;3;5;5;5;5;10;10;10;10;20;20;20;20;50;50;50;50;100;100;100;100;300;300;300;300
scaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling
weights;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance
MAE;0.1292982456140351;0.1292982456140351;0.12761904761904763;0.12761904761904763;0.09998329156223894;0.09963240271652732;0.09881370091896409;0.09842233034467601;0.09766917293233082;0.0971204273344978;0.09540852130325814;0.0948861750772344;0.09567418546365916;0.09541658162289231;0.09348120300751882;0.0930757245811191;0.09698496240601502;0.09667554483106451;0.09565288220551377;0.09516714978567395;0.0994280701754386;0.09875296814911184;0.09826315789473684;0.09743435111066137;0.10325438596491229;0.10242082869896492;0.10181102756892232;0.10088114781599228;0.11287009189640769;0.1113008676921685;0.11042113617376775;0.10887076259268927
MAPE;98.51270288431782;98.51270288431782;103.9811516372539;103.9811516372539;81.32868572851245;81.31570283456296;86.02861489196567;85.91783291041071;83.53048924006431;83.17878859830398;84.2331632055197;83.9787541782086;86.20546059329902;85.62589059940248;86.2489326930437;85.68939447955864;88.80046692748274;88.32306443707927;90.1297653420204;89.4948253384737;94.60556717719182;93.8780993961152;93.9019468112614;93.166495840028;99.84115059158547;98.91931826766196;98.37111558066952;97.47641888164118;114.88996817169058;112.98078955222876;113.41373756723571;111.47622276508763
MSE;0.03954010025062657;0.03954010025062656;0.03582005012531329;0.03582005012531329;0.022481871345029242;0.02243271524003122;0.0211802283486494;0.021073588177688094;0.02079066666666667;0.02068900196239786;0.019956330827067673;0.01980849449021341;0.020137308270676692;0.02006490248804161;0.019011511278195486;0.018869814133524603;0.02035631077694236;0.02021335762379427;0.02024060964912281;0.020031095973547942;0.021198900350877188;0.021009795339756585;0.02081321573934837;0.020603135527914512;0.022708793007518803;0.022375164342249003;0.022070560250626568;0.021729436198949736;0.027182021874129773;0.026493466487891283;0.026216143171818435;0.025521530602763652
RMSE;0.19884692668137108;0.19884692668137108;0.18926185597027545;0.18926185597027545;0.14993955897303834;0.1497755495400742;0.14553428581832323;0.14516744875380325;0.14418968987644945;0.14383671979851967;0.14126687802548646;0.14074265341471082;0.14190598391426873;0.14165063532523112;0.13788223699300606;0.137367442043319;0.14267554372401164;0.14217368822603665;0.1422694965518709;0.141531254405336;0.1455984215260495;0.14494756065472983;0.14426786107566844;0.14353792365752863;0.15069436952825677;0.14958330235106124;0.14856163788349455;0.14740907773590384;0.16486971181551138;0.16276813720102373;0.16191399930771408;0.1597545949347425
EV;0.21528948109097645;0.21528948109097645;0.28945952481493553;0.28945952481493553;0.5538266558028616;0.5548009225981857;0.5796673912813851;0.5817933842484089;0.5874008309978095;0.5894222461248946;0.6040757442488595;0.607012919264738;0.6005647694037548;0.6019968766858955;0.622706295232375;0.6255234053972465;0.5964022686006336;0.5991993817492045;0.5986310168998674;0.6027635601753448;0.5800628159208934;0.583746096718119;0.5876305975115741;0.5917453748386847;0.5520300972888194;0.5583572796060583;0.5644631257630588;0.57092870802953;0.4699466185116026;0.48261370109483137;0.48895160376296587;0.5016578964998519
