alpha;1e-07;1e-07;1e-07;0.0001;0.0001;0.0001;0.1;0.1;0.1
hidden_layer_sizes;[90, 90];[180, 90, 180];[180, 180, 180];[90, 90];[180, 90, 180];[180, 180, 180];[90, 90];[180, 90, 180];[180, 180, 180]
MAE;0.13377729609902617;0.11357568533114448;0.1102801302189122;0.13308378390260586;0.1132244442880065;0.112577005748234;0.11338409336200564;0.11055934154374132;0.10828769772258802
MAPE;inf;inf;inf;inf;inf;inf;inf;inf;inf
MSE;0.03481393702818741;0.027450506576150568;0.02457967534098029;0.034450442021468894;0.02714625846193557;0.024871553434386868;0.02806818393299602;0.02711666308192363;0.02735850744833234
RMSE;0.18658493247898505;0.1656819440257464;0.15677906537857755;0.18560830267385373;0.16476121649810543;0.15770717622983066;0.16753561989319174;0.16467137906121887;0.1654040732519376
EV;0.31980852714773855;0.46364363934368824;0.5207312318383699;0.3268933611229454;0.4695628724822004;0.5147519025907995;0.45224277792171863;0.4728520290573106;0.466866284790561
