alpha;0.0;0.0;0.0001;0.0001;0.01;0.01;1.0;1.0;5.0;5.0;10.0;10.0;50.0;50.0;100.0;100.0
scaling;scaling;noScaling;scaling;noScaling;scaling;noScaling;scaling;noScaling;scaling;noScaling;scaling;noScaling;scaling;noScaling;scaling;noScaling
MAE;0.09658710626814261;0.09658710626814243;0.09658706851768152;0.09653000653860785;0.09658334485471419;0.09471971195396232;0.09628942025195338;0.09596955061647053;0.09570521885995752;0.10574259575927858;0.09518377214888271;0.11439291725364144;0.0935750624418293;0.14545806218735932;0.09312483366257757;0.15749031883760428
MAPE;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf
MSE;0.020004670039058373;0.02000467003905837;0.02000466924876171;0.020003601301989637;0.020004591905146005;0.019955237826148574;0.0200004947033081;0.020342051127631117;0.019988726578599764;0.022873162278449825;0.019972574712766488;0.025551568843759247;0.019908504798577392;0.03689706783000889;0.019904154618931816;0.04214031609995195
RMSE;0.1414378663550125;0.1414378663550125;0.14143786356121796;0.1414340881894801;0.14143759014189264;0.14126300940496975;0.1414231052668131;0.14262556267244353;0.1413814930554907;0.15123875918047539;0.14132435994111733;0.15984858098763105;0.14109750103590563;0.19208609483772865;0.14108208468452618;0.20528106610194702
EV;0.6104677244566077;0.610467724456608;0.6104677335769151;0.6104791907185673;0.6104686218745438;0.6111979005074075;0.6105032595683396;0.6037415974941562;0.6106438115126285;0.5550377714600898;0.6109019071846415;0.5031226353912016;0.6120021948391432;0.2823120435432813;0.6120314531711546;0.18011249346837
