k;1;1;1;1;3;3;3;3;5;5;5;5;10;10;10;10;100;100;100;100;300;300;300;300
scaling;True;True;False;False;True;True;False;False;True;True;False;False;True;True;False;False;True;True;False;False;True;True;False;False
weights;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance
MAE;0.12476190476190477;0.12476190476190477;0.12348370927318299;0.12348370927318296;0.10182121971595655;0.1018932280956225;0.10502923976608187;0.10516940649636426;0.09926315789473683;0.09900044036043498;0.0985012531328321;0.09833525329163896;0.09517794486215539;0.09500074641793631;0.09483458646616541;0.09454313509981589;0.10220075187969924;0.10141730790773527;0.10107894736842106;0.10026580528414543;0.11278521303258146;0.11123229115649673;0.11105221386800335;0.10957276416472772
MSE;0.0352375939849624;0.0352375939849624;0.03455563909774436;0.03455563909774436;0.022555945419103315;0.022575064593096408;0.023601559454191033;0.023648385528796313;0.022132561403508774;0.02203424640619204;0.020988180451127818;0.020985331136011757;0.020399298245614036;0.02037438224704827;0.01985768671679198;0.019869524252649755;0.0235313684962406;0.02318417003518016;0.022571796315789473;0.022222397429973933;0.02768811666109719;0.02703664887350851;0.02684079296296296;0.026186886907693694
RMSE;0.1877167919632189;0.1877167919632189;0.1858914712883417;0.1858914712883417;0.15018636895238968;0.1502500069653789;0.15362799046459935;0.15378031580405963;0.148770163014997;0.1484393694617167;0.14487298040396565;0.14486314623123356;0.1428261119180034;0.14273886032558994;0.1409173045328074;0.14095929998637818;0.15339937580133955;0.15226348884476593;0.15023913044140488;0.14907178616349215;0.1663974659094819;0.16442824840491524;0.1638315994030546;0.16182362901533784
EV;0.3060131686113039;0.3060131686113039;0.32517826203536493;0.32517826203536493;0.5579970713018904;0.5575286776751818;0.5381283056706485;0.5371952216588973;0.5678530764295808;0.5696445724990915;0.5885983076168939;0.5887234706418518;0.6017769079127997;0.6022079719939664;0.6117872349662818;0.6115566438519515;0.5438626154017232;0.5502758766535629;0.5633830909336093;0.5698717326557955;0.4659725216531403;0.47815875267337205;0.4840118155140972;0.4962068861278973
