alpha;0.001;0.001;0.001;0.0001;0.0001;0.0001;1e-05;1e-05;1e-05
hidden_layer_sizes;[10];[5, 2, 5];[60, 20];[10];[5, 2, 5];[60, 20];[10];[5, 2, 5];[60, 20]
MAE;4.995743681104244;5.690186107807802;12.30280132401141;5.03642189888686;6.0424703687234045;10.81418469832684;4.8900657525925135;5.074666839929394;11.257109615561218
MAPE;13.983408071668508;16.30324447309031;34.62558688619734;14.046911558567878;16.677724117953776;30.73615242657743;13.568735582625807;14.34085776412989;31.834513826661865
MSE;51.230954971057;65.92078737944479;273.8223653252618;51.63452181422597;102.9039333697193;209.03166222112205;51.10581714250804;52.23090564802971;233.5815415116526
RMSE;7.15758024551992;8.11916174118023;16.547578835746993;7.185716513627988;10.144157597835283;14.45792731414576;7.1488332714162555;7.227095242767298;15.283374676806579
EV;0.6379760984510245;0.5355385069135956;-0.8392572449335207;0.6356215239449523;0.2773116169630818;-0.48745299833365685;0.6387860495190754;0.6373284368485181;-0.6270200767934286
