k;1;1;1;1;2;2;2;2;5;5;5;5;7;7;7;7;10;10;10;10
scaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling
weights;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance
MAE;7.23012048192771;7.230120481927711;6.49156626506024;6.49156626506024;6.37289156626506;6.378931289137944;6.190361445783132;6.037122269450092;5.596626506024097;5.633198409997142;6.499518072289156;6.101450676986604;5.525301204819279;5.425845322851297;6.252839931153184;5.927118825721251;5.564337349397592;5.4778889890184175;5.896626506024095;5.706895468406762
MAPE;22.04038711511281;22.04038711511281;20.351214869191484;20.351214869191484;19.593559130976068;19.68575902411406;18.24821850220763;17.917833492886494;17.801075900293473;17.8533060793238;19.52658066705442;18.405156738898558;17.731286304436132;17.307030354786185;18.99411450429416;18.019842103781116;18.321097834852072;17.751767176346235;17.895148455635137;17.378961533525707
MSE;107.04879518072288;107.04879518072288;79.3534939759036;79.3534939759036;68.76611445783134;71.19750430161244;68.92295180722891;66.86489254794175;51.177513253012044;53.13998618523641;67.67074216867468;59.06381999767277;49.487283009589376;48.36437141796299;65.33027046963365;57.86891486675593;50.61790602409638;49.09279614488806;57.948351807228896;53.145458508555784
RMSE;10.34643876803622;10.34643876803622;8.908057811661507;8.908057811661507;8.292533657322792;8.437861358283415;8.30198481131042;8.17709560589466;7.153846046219617;7.289717839891775;8.226222837285329;7.6852989530448825;7.0347198245267295;6.95444975666393;8.082714300878985;7.6071620770663175;7.114626204102109;7.006625160866539;7.612381480668772;7.290093175574355
EV;0.4294665385695474;0.4294665385695474;0.5717069578330063;0.5717069578330063;0.6358319048495764;0.625382049182507;0.6300834791246703;0.639850675643816;0.735143614436635;0.7246603116150272;0.6624236025719108;0.7022573539690596;0.741946300220554;0.7473531714647451;0.6666951368563746;0.7058256839860045;0.7364429396101894;0.7440917933039195;0.7008781872373053;0.7289178991021876
