alpha;0.0;0.0;0.1;0.1;0.3;0.3;0.5;0.5;1.0;1.0;1.2;1.2
scaling;scaling;noScaling;scaling;noScaling;scaling;noScaling;scaling;noScaling;scaling;noScaling;scaling;noScaling
MAE;5.542583973677613;5.54258397367826;5.542163311570499;5.456597581569791;5.541324918821818;5.466090288314287;5.540490398644681;5.548641122861994;5.53842076272702;5.837750983875928;5.537599465514576;5.966309972186377
MAPE;17.093521699260535;17.093521699263608;17.09063177336198;16.49314790561022;17.0848804790449;16.56621109478208;17.07916686392367;17.11182093032012;17.06504460955142;18.78487240338098;17.059459224602143;19.4553533239397
MSE;60.757550011154855;60.75755001116864;60.743830753711535;58.33693062291956;60.71661090944868;57.4212934577574;60.68967864144518;58.0680052237858;60.62357559689691;61.96308984557442;60.59761358654256;63.853625286049976
RMSE;7.794712952454045;7.794712952454929;7.793832866678085;7.637861652512407;7.792086428515066;7.577683911180078;7.790358056048848;7.620236559568594;7.786114281006728;7.871663727927815;7.784446903058853;7.99084634353896
EV;0.5797978769818656;0.5797978769818595;0.5798862232057079;0.5954736081220329;0.5800615101551798;0.6014618395513249;0.5802349490566965;0.5968810954630287;0.5806606597887634;0.569423840832969;0.5808278665346583;0.5560602636892252
