k;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;scaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling;noScaling
weights;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance;uniform;uniform;uniform;uniform;uniform;uniform;distance;distance;distance;distance;distance;distance
validation method;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation;holdout;holdout;holdout;cross-validation;cross-validation;cross-validation
classifier;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform;Classifier;Baseline stratified;Baseline uniform
fit time MEAN;0,0;0,0;0,0;0,000996875762939453;0,00019960403442382814;0,0;0,0;0,0;0,0;0,0005978107452392578;0,00019936561584472657;0,00020012855529785156;0,0;0,0;0,0;0,0009914398193359374;0,0001995563507080078;0,00039920806884765627;0,0;0,0;0,0;0,0011937141418457032;0,00019974708557128905;0,0001930713653564453;0,0;0,0;0,0;0,0007927417755126953;0,0001995086669921875;0,0;0,0;0,0;0,0;0,0007986068725585937;0,00019960403442382814;0,00039873123168945315;0,0;0,0;0,0;0,00079803466796875;0,00019941329956054687;0,00019207000732421876;0,0;0,0;0,0;0,0007913589477539062;0,0001995563507080078;0,00019965171813964843;0,0;0,0;0,0;0,0013991832733154298;0,0003996849060058594;0,00019998550415039061;0,0;0,0;0,0;0,0005909442901611328;0,00019941329956054687;0,00039925575256347654;0,0;0,0;0,0;0,0007975578308105468;0,0001995086669921875;0,00019321441650390624;0,0;0,0;0,0;0,0007911205291748046;0,0005984783172607421;0,0;0,0;0,0;0,0;0,0007996559143066406;0,0;0,00019998550415039061;0,0;0,0;0,0;0,0007983207702636719;0,0;0,00020003318786621094;0,0;0,0;0,0;0,0009847640991210937;0,0003921985626220703;0,0001995563507080078;0,0;0,0;0,0;0,0007975578308105468;0,0005922317504882812;0,0001994609832763672;0,0;0,0;0,0;0,000798797607421875;0,0003994941711425781;0,0;0,0;0,0;0,0;0,0008341312408447265;0,0;0,0001995086669921875;0,0;0,0;0,0;0,000796365737915039;0,0;0,00039920806884765627;0,0;0,0;0,0;0,0007985115051269531;0,00019812583923339844;0,00019998550415039061;0,0;0,0;0,0;0,0007979869842529297;0,00020575523376464844;0,0001995563507080078;0,0;0,0;0,0;0,0007981300354003906;0,00039973258972167967;0,00020012855529785156;0,0;0,0;0,0;0,0007988929748535157;0,00039925575256347654;0,0;0,0;0,0;0,0;0,0005911350250244141;0,00020008087158203126;0,00019960403442382814;0,0;0,0;0,0;0,0007993698120117188;0,00020742416381835938;0,0001994609832763672;0,0;0,0;0,0;0,0014279842376708984;0,0031183242797851564;0,0;0,0;0,0;0,0;0,0062352180480957035;0,0;0,0;0,0;0,0;0,0;0,0;0,003124094009399414;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,001026010513305664;0,0;0,00020093917846679686;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,006231117248535156;0,0;0,0;0,0;0,0;0,0;0,003116273880004883;0,0;0,003117942810058594;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0031174182891845702;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
fit time SD;0,0;0,0;0,0;2,3360154559928684e-07;0,00039920806884765627;0,0;0,0;0,0;0,0;0,00048811042952970986;0,00039873123168945315;0,0004002571105957031;0,0;0,0;0,0;1,3639209885496842e-05;0,0003991127014160156;0,0004889284069753907;0,0;0,0;0,0;0,000394771418454912;0,0003994941711425781;0,00038614273071289055;0,0;0,0;0,0;0,0007455217749450662;0,000399017333984375;0,0;0,0;0,0;0,0;0,0003993034932218721;0,00039920806884765627;0,0004883442405959042;0,0;0,0;0,0;0,0003990175049345624;0,00039882659912109374;0,0003841400146484375;0,0;0,0;0,0;0,0003959377482086054;0,0003991127014160156;0,00039930343627929686;0,0;0,0;0,0;0,0004914205559038672;0,0004895121317013902;0,0003999710083007812;0,0;0,0;0,0;0,0004827259881835324;0,00039882659912109374;0,0004889864876370502;0,0;0,0;0,0;0,00039877904369457556;0,000399017333984375;0,0003864288330078125;0,0;0,0;0,0;0,00039578688844476727;0,0004886580667266756;0,0;0,0;0,0;0,0;0,00039982808510602566;0,0;0,0003999710083007812;0,0;0,0;0,0;0,000399161082927808;0,0;0,0004000663757324219;0,0;0,0;0,0;1,6041584426721455e-05;0,0004804745225903658;0,0003991127014160156;0,0;0,0;0,0;0,00039877904369457556;0,0004836695415398253;0,00039892196655273444;0,0;0,0;0,0;0,000399398860639916;0,000489279924334594;0,0;0,0;0,0;0,0;0,0004228020891013967;0,0;0,000399017333984375;0,0;0,0;0,0;0,00039818604885850966;0,0;0,0004889281279483547;0,0;0,0;0,0;0,00039925690578675475;0,0003962516784667969;0,00039997100830078123;0,0;0,0;0,0;0,0003989939302123497;0,0004115104675292969;0,0003991127014160156;0,0;0,0;0,0;0,00039906540229205415;0,0004895704914386467;0,0004002571105957031;0,0;0,0;0,0;0,0003994468431902664;0,0004889865806349794;0,0;0,0;0,0;0,0;0,0004828595745699227;0,0004001617431640626;0,00039920806884765627;0,0;0,0;0,0;0,00039968951392606593;0,00041484832763671875;0,00039892196655273444;0,0;0,0;0,0;0,0008167174863052348;0,006236648559570313;0,0;0,0;0,0;0,0;0,007636551326413487;0,0;0,0;0,0;0,0;0,0;0,0;0,006248188018798828;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0006479546355745674;0,0;0,00040187835693359373;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,007631528893183102;0,0;0,0;0,0;0,0;0,0;0,006232547760009767;0,0;0,0062358856201171885;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0062348365783691405;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
score time MEAN;0,140625;0,125;0,109375;0,013165092468261719;0,0033901214599609377;0,002792024612426758;0,125;0,171875;0,125;0,010956335067749023;0,002792215347290039;0,002595043182373047;0,140625;0,125;0,125;0,01337261199951172;0,0025947093963623047;0,0025940418243408205;0,171875;0,125;0,125;0,012365007400512695;0,003013467788696289;0,0022074699401855467;0,125;0,125;0,125;0,01595015525817871;0,0025940418243408205;0,002581071853637695;0,140625;0,140625;0,109375;0,013164901733398437;0,0027935981750488283;0,0031917572021484377;0,140625;0,125;0,125;0,013962888717651367;0,002786684036254883;0,002770853042602539;0,140625;0,125;0,109375;0,012967586517333984;0,002593660354614258;0,0023943901062011717;0,125;0,125;0,109375;0,014758491516113281;0,0029924869537353515;0,002394580841064453;0,140625;0,125;0,125;0,010572099685668945;0,002995157241821289;0,0027932643890380858;0,125;0,140625;0,15625;0,01276535987854004;0,0028182029724121093;0,0026021480560302736;0,15625;0,125;0,125;0,01097092628479004;0,004192829132080078;0,0029923439025878905;0,140625;0,171875;0,125;0,011768817901611328;0,0031929492950439455;0,0025948047637939452;0,140625;0,140625;0,125;0,010572147369384766;0,004362916946411133;0,0027945518493652345;0,15625;0,125;0,109375;0,012966728210449219;0,002979898452758789;0,0024078845977783202;0,125;0,140625;0,125;0,01037282943725586;0,002591705322265625;0,002792835235595703;0,15625;0,140625;0,109375;0,01196737289428711;0,003191518783569336;0,002804279327392578;0,140625;0,171875;0,21875;0,0143341064453125;0,0031928062438964845;0,003791332244873047;0,140625;0,140625;0,125;0,013564729690551757;0,0029808521270751954;0,0027924537658691405;0,140625;0,125;0,125;0,012168169021606445;0,002969980239868164;0,0027924537658691405;0,125;0,125;0,125;0,01396331787109375;0,0031843662261962892;0,002609729766845703;0,125;0,125;0,171875;0,011967658996582031;0,003393411636352539;0,0025947093963623047;0,109375;0,125;0,125;0,014168167114257812;0,002394866943359375;0,003393125534057617;0,15625;0,15625;0,125;0,013764524459838867;0,0032022476196289064;0,0023854255676269533;0,140625;0,140625;0,140625;0,01575608253479004;0,002975654602050781;0,002593851089477539;0,296875;0,140625;0,140625;0,013441085815429688;0,006236648559570313;0,0;0,140625;0,125;0,125;0,015607786178588868;0,0;0,015587091445922852;0,171875;0,109375;0,15625;0,02728886604309082;0,0;0,0;0,140625;0,125;0,125;0,01558828353881836;0,00935225486755371;0,0;0,125;0,125;0,140625;0,011191225051879883;0,0;0,0030598163604736326;0,140625;0,125;0,125;0,01562356948852539;0,009352970123291015;0,0;0,125;0,140625;0,125;0,015574216842651367;0,0;0,0;0,125;0,140625;0,15625;0,015588998794555664;0,015620946884155273;0,0;0,125;0,140625;0,125;0,015577316284179688;0,0;0,0;0,140625;0,1875;0,125;0,015615463256835938;0,0031242847442626955;0,0;0,140625;0,125;0,125;0,006231117248535156;0,0;0,0;0,171875;0,125;0,125;0,006232547760009766;0,0;0,009353828430175782;0,125;0,125;0,125;0,015578031539916992;0,0;0,015583515167236328;0,171875;0,125;0,125;0,02184267044067383;0,0;0,0;0,140625;0,125;0,109375;0,01558995246887207;0,0;0,0
score time SD;0,0;0,0;0,0;0,0009777981258450453;0,0010167750397389824;0,0007460730101722169;0,0;0,0;0,0;0,0006311407403371418;0,0007468249480838622;0,0007985730223249914;0,0;0,0;0,0;0,0004969287105724142;0,0007974515345978048;0,00048807169004765906;0,0;0,0;0,0;0,0010163170384140177;0,0009086759273347952;0,00040816573890361705;0,0;0,0;0,0;0,0006313986325741846;0,000488558179399531;0,0004912488645790579;0,0;0,0;0,0;0,000399399031426803;0,0003990175619179419;0,00040040031790630916;0,0;0,0;0,0;0,0006308266466568996;0,000969847914668166;0,0007417522470705112;0,0;0,0;0,0;0,0006316566103001542;0,0004888307842991705;0,0004884620421208375;0,0;0,0;0,0;0,0007483712207768985;0,0008925498709893037;0,0004892790181476534;0,0;0,0;0,0;0,0004891236636041014;0,0006308265385255947;0,0007458952190691312;0,0;0,0;0,0;0,0007460852888766806;0,0007531407601042703;0,0004943511678838273;0,0;0,0;0,0;5,352483825837052e-07;0,0007472452409048064;0,0006302989759225344;0,0;0,0;0,0;0,0009778173029355282;0,0007467229765081412;0,0004885982996565832;0,0;0,0;0,0;0,0004888699194270862;0,0003999033312645621;0,0003986626540769078;0,0;0,0;0,0;0,0006317316691451848;0,0008988590339213123;0,000505775367740895;0,0;0,0;0,0;0,0007983088933926833;0,0004882084989739599;0,00039887429708787493;0,0;0,0;0,0;0,0008928163950575261;0,0007471054008670592;0,0003881613507867062;0,0;0,0;0,0;0,00038745683725131;0,0007466337114052239;0,00039911275838580345;0,0;0,0;0,0;0,00048766694970704574;0,0006312333775570406;0,0009773503325669812;0,0;0,0;0,0;0,00039875568295761547;1,7520115919946515e-05;0,0007454294133748993;0,0;0,0;0,0;1,0936112347774234e-06;0,0007310824856882423;0,0005021720830960833;0,0;0,0;0,0;3,693564745147149e-07;0,0004889103722004943;0,0004883271853252975;0,0;0,0;0,0;0,00039504448016335406;0,0004888505708607171;0,0004911926715880601;0,0;0,0;0,0;0,000745818034341096;0,0004142287823989728;0,0004783450222882085;0,0;0,0;0,0;0,00039754327113239115;0,0006442348903376234;0,0004892790646188195;0,0;0,0;0,0;0,0011919329059052125;0,007638303338005482;0,0;0,0;0,0;0,0;1,6118506646350792e-05;0,0;0,0;0,0;0,0;0,0;0,0004989729014000767;0,0;0,0;0,0;0,0;0,0;0,0;0,007636084123322289;0,0;0,0;0,0;0,0;0,0011258562306538866;0,0;0,0006379159581404132;0,0;0,0;0,0;0,0;0,007636668127186287;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,006248569488525391;0,0;0,0;0,0;0,0;0,007631528893183102;0,0;0,0;0,0;0,0;0,0;0,007633280904775098;0,0;0,007637368931823083;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,007647385283362408;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
accuracy MEAN;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9127906976744186;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9127906976744186;0,6284355179704016;0,5044397463002114;0,9545454545454546;0,5681818181818182;0,36363636363636365;0,9174418604651162;0,6284355179704016;0,5044397463002114;0,9545454545454546;0,5681818181818182;0,36363636363636365;0,9174418604651162;0,6284355179704016;0,5044397463002114;0,8863636363636364;0,5681818181818182;0,36363636363636365;0,9402748414376321;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9127906976744186;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,931183932346723;0,6284355179704016;0,5044397463002114;0,9545454545454546;0,5681818181818182;0,36363636363636365;0,9175475687103594;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9175475687103594;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9175475687103594;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,9175475687103594;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,9175475687103594;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9173361522198731;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9173361522198731;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9220930232558139;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9174418604651162;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,9219873150105707;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,9219873150105707;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9220930232558139;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9220930232558139;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,9174418604651162;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,9219873150105707;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,9220930232558139;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,9219873150105707;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9174418604651162;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9174418604651162;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9174418604651162;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9174418604651162;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9220930232558139;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9219873150105707;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,9267441860465115;0,6284355179704016;0,5044397463002114;0,9090909090909091;0,5681818181818182;0,36363636363636365;0,9266384778012684;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,908245243128964;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,908245243128964;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9127906976744186;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9173361522198731;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,908245243128964;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,908245243128964;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9128964059196617;0,6284355179704016;0,5044397463002114;0,9318181818181818;0,5681818181818182;0,36363636363636365;0,9128964059196617;0,6284355179704016;0,5044397463002114
