k;1;1;1;1;2;2;2;2;5;5;5;5;7;7;7;7;10;10;10;10
scaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling;scaling;scaling;noScaling;noScaling
weights;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance;uniform;distance
MAE;3.1139240506329116;3.1139240506329116;1.9620253164556962;1.9620253164556962;2.5126582278481013;2.529184029230977;1.5822784810126582;1.6021056431859193;2.3164556962025316;2.285585792554314;1.4734177215189872;1.4712293902537994;2.343580470162749;2.307748948133786;1.430379746835443;1.4274412291666991;2.3341772151898734;2.2960150808360344;1.4721518987341773;1.4643863207240189
MAPE;;;;;inf;inf;;;inf;inf;;;inf;inf;;;inf;inf;;
MSE;19.037974683544302;19.037974683544302;9.987341772151899;9.987341772151899;12.287974683544304;12.348172424964154;6.936708860759493;7.033477700861671;10.903797468354432;10.727235744490313;4.348354430379747;4.376281868195764;11.494187548437095;11.245652858977998;4.137173856884525;4.103364182303647;11.808354430379746;11.593859567695946;4.38240506329114;4.3061317048677665
RMSE;4.363252764113524;4.363252764113524;3.1602755848425463;3.1602755848425463;3.505420756991135;3.513996645553913;2.633763250704112;2.652070455485991;3.3020898637611955;3.2752459059573393;2.085270829024313;2.091956469001151;3.390307884018367;3.353453870113319;2.034004389593229;2.0256762283997034;3.436328626656616;3.4049757073576816;2.09341946663614;2.075122093966465
EV;0.10393305954193788;0.10393305954193788;0.5206958608278345;0.5206958608278345;0.4247535108362942;0.42104177180323954;0.6695430144740282;0.664625190647575;0.4840293479765586;0.49256213027147444;0.7915641487087198;0.7902169014057923;0.4537309178666621;0.4660539668738517;0.8014689055909383;0.8030958207301286;0.44119560703243976;0.4515626587098823;0.7897471274975774;0.7933966749637245
