alpha;0.01;0.01;0.01;0.001;0.001;0.001;0.0001;0.0001;0.0001
hidden_layer_sizes;[40];[10, 10];[60, 20];[40];[10, 10];[60, 20];[40];[10, 10];[60, 20]
MAE;719.9213020645617;497.14949936853674;318.37146353230406;724.4071197713682;485.9430329128006;313.34843343416753;723.0605060531792;502.63859251035075;324.9242727876257
MAPE;131.01921930970244;112.03770753785193;88.87510186907566;130.67570395730795;106.48909048055917;90.17081792200835;131.81468296744632;109.13222833390394;90.50519524741665
MSE;896370.3422330058;501639.3289485379;265179.48459702556;909251.2605400787;482361.2446012114;261959.4983195105;907730.960314353;509519.02283596084;273041.8084441164
RMSE;946.7683677822183;708.26501321789;514.9558083923566;953.5466745472288;694.5223139692572;511.81979086345467;952.7491591779827;713.806012048064;522.5340261113303
EV;0.7714371982643585;0.8720934365860058;0.9324451022045077;0.7681580105007131;0.8770170614850835;0.9332041141940655;0.7685456257222384;0.8700807748519591;0.9304616100933826
